corpus_id,bucket,register,category,court,question_type,level,WC,FRE,ARI,TTR,MTLD,MCD,MaxCD,MLS,MLC,CT_T,DC_C,NomR,MAL,MaxAL,LeftBR,MeanArcCross,MaxArcCross,n_sent
wikitext_24420_734,baseline,wikitext_modern_encyclopedic,,,,,176,64.99,8.78,0.5732,56.53,1.0,2,29.333,12.571,0.625,0.5714,0.0179,2.7693,17.5,0.5294,1.5083,4.333,6
wikitext_721116_735,baseline,wikitext_modern_encyclopedic,,,,,129,70.739,5.651,0.6696,72.94,0.8333,2,22.0,13.2,0.8,0.5,0.0444,2.0474,9.667,0.5,0.8591,2.833,6
wikitext_209220_736,baseline,wikitext_modern_encyclopedic,,,,,223,64.319,8.094,0.5174,54.32,1.3,2,22.4,9.739,0.7273,0.5652,0.0556,2.6045,10.7,0.4346,1.2877,3.8,10
wikitext_223796_737,baseline,wikitext_modern_encyclopedic,,,,,162,52.008,11.29,0.625,81.88,0.6667,1,27.0,14.727,0.5556,0.4545,0.0189,2.5155,11.167,0.4359,1.2579,4.0,6
wikitext_223796_738,baseline,wikitext_modern_encyclopedic,,,,,195,66.867,7.051,0.5479,64.48,0.7,2,19.5,10.833,0.5,0.4444,0.0411,2.3495,10.7,0.4541,1.1528,3.2,10
wikitext_866515_739,baseline,wikitext_modern_encyclopedic,,,,,266,64.433,9.115,0.5192,59.07,1.0833,2,22.25,9.536,0.6667,0.5714,0.0098,2.5086,12.333,0.5294,1.2646,3.75,12
wikitext_866515_740,baseline,wikitext_modern_encyclopedic,,,,,241,57.522,8.754,0.5463,60.78,0.8182,2,22.273,10.652,0.6667,0.5217,0.0,2.3242,11.273,0.4701,1.1083,3.455,11
wikitext_74606_741,baseline,wikitext_modern_encyclopedic,,,,,302,61.958,9.052,0.5274,70.26,1.6923,3,23.385,7.6,0.6471,0.7,0.018,2.3276,10.0,0.488,1.0826,3.385,13
wikitext_74606_742,baseline,wikitext_modern_encyclopedic,,,,,210,58.217,9.157,0.5764,76.95,1.3,3,21.1,7.536,0.7692,0.6429,0.0476,2.2592,8.2,0.4925,1.0496,3.6,10
wikitext_74606_743,baseline,wikitext_modern_encyclopedic,,,,,166,52.363,12.028,0.6369,67.82,1.6667,3,27.667,8.737,0.8571,0.6842,0.0845,2.5743,15.167,0.55,1.311,3.833,6
wikitext_74606_744,baseline,wikitext_modern_encyclopedic,,,,,175,57.007,8.936,0.6012,84.0,1.125,2,22.125,8.85,0.6429,0.6,0.0,2.4858,10.5,0.5089,1.2057,3.375,8
wikitext_197544_745,baseline,wikitext_modern_encyclopedic,,,,,212,58.417,8.669,0.6139,84.65,0.7,2,21.2,11.778,0.5833,0.4444,0.044,2.3839,10.1,0.5149,1.1442,3.2,10
wikitext_197544_746,baseline,wikitext_modern_encyclopedic,,,,,209,56.049,11.248,0.6119,67.0,0.625,2,26.125,11.611,0.4545,0.5556,0.022,2.4451,14.875,0.5075,1.2246,3.625,8
wikitext_197544_747,baseline,wikitext_modern_encyclopedic,,,,,342,66.689,7.161,0.5127,51.54,1.125,3,21.438,9.528,0.7273,0.5556,0.0,2.515,11.562,0.5168,1.2357,3.688,16
wikitext_197544_748,baseline,wikitext_modern_encyclopedic,,,,,172,57.233,12.532,0.5741,62.93,1.3333,2,28.833,10.176,0.6667,0.6471,0.0,2.2332,12.167,0.485,1.0791,3.167,6
wikitext_797725_749,baseline,wikitext_modern_encyclopedic,,,,,354,63.043,13.145,0.4167,48.0,1.0909,2,32.182,11.419,0.6667,0.6452,0.0079,2.8194,16.091,0.5102,1.5603,4.636,11
wikitext_797725_750,baseline,wikitext_modern_encyclopedic,,,,,146,56.671,12.068,0.6312,76.75,1.2,2,29.4,11.308,0.7143,0.6154,0.0222,2.5618,12.6,0.507,1.3608,4.4,5
wikitext_911128_751,baseline,wikitext_modern_encyclopedic,,,,,187,63.674,9.075,0.6175,86.32,1.5,5,23.375,7.792,0.7,0.6667,0.0538,2.4179,13.0,0.5307,1.2067,3.25,8
wikitext_580683_752,baseline,wikitext_modern_encyclopedic,,,,,207,64.265,5.321,0.5606,67.07,0.5,2,17.333,11.556,0.3333,0.3333,0.0143,2.4305,9.25,0.4337,1.1346,3.417,12
wikitext_109796_753,baseline,wikitext_modern_encyclopedic,,,,,175,56.523,9.472,0.521,38.59,0.625,1,21.875,13.462,0.5455,0.3846,0.0862,2.3228,10.625,0.515,1.0962,3.125,8
wikitext_334008_754,baseline,wikitext_modern_encyclopedic,,,,,206,52.303,8.122,0.5079,38.3,1.1,2,20.6,8.24,0.7273,0.6,0.0857,2.1869,8.6,0.4592,0.9828,2.7,10
wikitext_670543_755,baseline,wikitext_modern_encyclopedic,,,,,157,71.236,2.248,0.6397,60.73,0.6667,1,27.167,14.818,0.5714,0.4545,0.0441,2.5915,14.833,0.4777,1.2681,3.833,6
wikitext_670543_756,baseline,wikitext_modern_encyclopedic,,,,,157,66.27,6.08,0.5364,39.21,0.6667,2,17.444,9.235,0.5,0.5294,0.1127,2.2125,9.222,0.5473,0.9912,2.778,9
wikitext_626798_757,baseline,wikitext_modern_encyclopedic,,,,,159,62.269,7.916,0.6053,46.16,0.7778,2,17.667,9.353,0.5,0.4706,0.087,2.3332,9.111,0.54,1.0779,2.778,9
wikitext_626798_758,baseline,wikitext_modern_encyclopedic,,,,,169,57.082,6.251,0.6026,66.62,0.6667,2,18.889,11.333,0.5,0.4,0.08,2.4245,10.556,0.5404,1.1715,3.444,9
wikitext_846794_759,baseline,wikitext_modern_encyclopedic,,,,,264,48.297,8.784,0.5817,63.89,1.0,2,22.083,11.042,0.6,0.5417,0.1322,2.3777,10.667,0.5257,1.1472,3.25,12
wikitext_345352_760,baseline,wikitext_modern_encyclopedic,,,,,228,60.278,7.357,0.5592,54.83,1.1,3,22.8,9.12,0.6667,0.64,0.0693,2.5559,12.6,0.5367,1.2407,3.7,10
wikitext_667373_761,baseline,wikitext_modern_encyclopedic,,,,,161,83.824,2.519,0.5857,51.27,0.4444,2,17.889,13.417,0.2727,0.3333,0.0465,2.4555,10.667,0.5329,1.0892,3.0,9
wikitext_919021_762,baseline,wikitext_modern_encyclopedic,,,,,232,69.958,4.436,0.5616,48.21,0.5385,3,17.923,10.591,0.2353,0.4091,0.0455,2.3635,10.077,0.5364,1.0812,3.154,13
wikitext_919021_763,baseline,wikitext_modern_encyclopedic,,,,,264,62.226,5.566,0.4729,41.76,0.9167,2,22.083,11.042,0.5333,0.5,0.0088,2.437,11.333,0.498,1.1996,3.5,12
wikitext_919021_764,baseline,wikitext_modern_encyclopedic,,,,,134,74.293,5.166,0.5267,38.66,0.7143,1,19.143,9.571,0.7143,0.5,0.0196,2.2916,8.714,0.4567,1.0855,3.143,7
wikitext_269344_765,baseline,wikitext_modern_encyclopedic,,,,,158,70.859,5.207,0.539,52.65,0.6,2,15.8,9.294,0.5,0.4118,0.0119,2.384,9.0,0.5068,1.1135,3.1,10
wikitext_864229_766,baseline,wikitext_modern_encyclopedic,,,,,163,69.078,5.843,0.5742,43.95,1.0,3,23.286,9.056,0.6667,0.6111,0.0361,2.5754,13.286,0.5897,1.2561,3.571,7
wikitext_43969_767,baseline,wikitext_modern_encyclopedic,,,,,206,80.195,1.003,0.5636,62.81,0.5556,1,22.889,11.444,0.5833,0.5,0.0,2.7323,14.889,0.5482,1.2978,3.444,9
wikitext_284970_768,baseline,wikitext_modern_encyclopedic,,,,,263,75.696,2.482,0.5867,88.42,0.4667,2,17.533,11.955,0.2632,0.3182,0.0367,2.2734,9.533,0.5743,0.9873,2.867,15
wikitext_481993_769,baseline,wikitext_modern_encyclopedic,,,,,205,52.58,7.288,0.67,114.93,0.9231,3,15.769,7.593,0.6429,0.5185,0.0532,2.131,7.308,0.5573,0.8895,2.769,13
wikitext_481993_770,baseline,wikitext_modern_encyclopedic,,,,,163,53.805,9.193,0.6687,106.43,1.5,4,20.375,7.087,0.6,0.6522,0.0375,2.1126,8.5,0.5419,0.9203,3.0,8
wikitext_78924_771,baseline,wikitext_modern_encyclopedic,,,,,145,55.118,8.5,0.7014,144.0,1.5714,3,20.714,6.591,0.8,0.6818,0.0545,2.3709,10.714,0.5217,1.1262,3.0,7
wikitext_818280_772,baseline,wikitext_modern_encyclopedic,,,,,186,68.333,5.798,0.5914,67.54,1.7,3,18.6,6.0,0.8571,0.6774,0.0238,2.3923,10.6,0.5341,1.0885,3.0,10
wikitext_818280_773,baseline,wikitext_modern_encyclopedic,,,,,152,60.65,7.305,0.6755,94.93,2.375,4,19.0,5.241,0.8,0.7241,0.0649,2.0661,6.25,0.5278,0.8492,2.625,8
wikitext_506780_774,baseline,wikitext_modern_encyclopedic,,,,,148,54.67,7.35,0.6667,88.13,0.8889,2,16.444,8.222,0.5833,0.5,0.0758,2.2188,8.333,0.482,0.9893,2.778,9
wikitext_506780_775,baseline,wikitext_modern_encyclopedic,,,,,336,70.798,5.828,0.5552,98.5,1.65,4,16.8,5.508,0.8,0.7049,0.0714,2.3304,9.15,0.4858,1.0921,3.05,20
wikitext_506780_776,baseline,wikitext_modern_encyclopedic,,,,,275,65.208,6.657,0.573,86.17,1.5294,3,16.176,5.729,0.68,0.6458,0.0417,2.33,8.0,0.4574,1.0825,3.235,17
wikitext_520604_777,baseline,wikitext_modern_encyclopedic,,,,,183,61.129,6.865,0.5934,91.0,2.0,4,18.3,5.083,1.0,0.75,0.0833,2.2928,8.5,0.4855,1.0186,3.0,10
wikitext_520604_778,baseline,wikitext_modern_encyclopedic,,,,,134,64.211,8.946,0.7015,104.81,2.0,3,22.333,5.826,1.0,0.7826,0.0161,2.304,8.667,0.5234,1.0932,3.167,6
wikitext_520604_779,baseline,wikitext_modern_encyclopedic,,,,,342,59.724,8.463,0.5396,95.64,1.625,4,21.438,6.725,0.7857,0.6863,0.0451,2.5154,11.438,0.4709,1.2182,3.5,16
wikitext_306732_780,baseline,wikitext_modern_encyclopedic,,,,,168,61.492,6.123,0.6647,115.44,1.3,3,16.8,7.0,0.6667,0.5833,0.0,2.4297,8.5,0.5,1.0916,3.0,10
wikitext_686681_781,baseline,wikitext_modern_encyclopedic,,,,,194,57.62,8.355,0.5825,81.28,1.5556,3,21.556,6.062,0.8125,0.7188,0.0385,2.6789,11.333,0.5297,1.3631,3.778,9
wikitext_686681_782,baseline,wikitext_modern_encyclopedic,,,,,186,54.13,6.961,0.6237,96.33,1.25,2,15.5,6.643,0.6471,0.5714,0.1266,2.2889,8.917,0.4713,1.0178,2.75,12
wikitext_686681_783,baseline,wikitext_modern_encyclopedic,,,,,280,61.29,7.624,0.5607,86.78,1.6,4,18.667,6.364,0.7692,0.6591,0.0082,2.2857,8.6,0.483,1.0433,3.2,15
wikitext_108862_784,baseline,wikitext_modern_encyclopedic,,,,,271,65.122,5.837,0.5904,73.76,1.0,2,14.316,6.476,0.64,0.5714,0.0093,2.1707,7.526,0.4822,0.9582,2.789,19
wikitext_108862_785,baseline,wikitext_modern_encyclopedic,,,,,327,73.463,3.828,0.4893,65.4,0.8519,2,12.111,6.056,0.561,0.5,0.0153,1.9605,6.074,0.4233,0.7913,2.593,27
wikitext_281248_786,baseline,wikitext_modern_encyclopedic,,,,,231,58.869,9.393,0.6234,124.22,1.9,3,23.1,6.243,1.0,0.7297,0.0309,2.2946,10.8,0.5385,1.0888,3.4,10
wikitext_281248_787,baseline,wikitext_modern_encyclopedic,,,,,204,61.111,6.8,0.6569,126.07,1.5455,3,18.545,6.8,0.9091,0.6667,0.0309,2.4297,10.455,0.544,1.1139,3.455,11
wikitext_616195_788,baseline,wikitext_modern_encyclopedic,,,,,166,40.576,10.368,0.6707,76.64,0.8571,2,23.714,12.769,0.5455,0.4615,0.0328,2.5804,11.0,0.5094,1.2454,3.571,7
wikitext_989984_789,baseline,wikitext_modern_encyclopedic,,,,,209,60.21,9.099,0.6077,79.07,1.6,4,21.0,7.241,0.7333,0.6552,0.038,2.4056,9.1,0.515,1.1534,3.0,10
wikitext_989984_790,baseline,wikitext_modern_encyclopedic,,,,,142,54.126,10.059,0.7183,125.92,2.3333,3,23.833,6.81,0.8,0.7143,0.0896,2.2364,8.667,0.5036,1.0681,3.333,6
wikitext_716438_791,baseline,wikitext_modern_encyclopedic,,,,,144,37.52,15.383,0.6528,94.03,2.0,4,36.0,8.471,1.0,0.7647,0.0,2.8843,14.5,0.6143,1.4858,4.0,4
wikitext_966861_792,baseline,wikitext_modern_encyclopedic,,,,,201,71.045,2.562,0.4882,48.76,1.3333,3,33.5,13.4,0.4286,0.6,0.0395,2.8388,13.0,0.5077,1.4357,4.5,6
wikitext_699424_793,baseline,wikitext_modern_encyclopedic,,,,,178,52.598,8.472,0.6629,82.86,1.1429,3,25.429,9.889,0.7,0.6111,0.0482,3.0217,13.571,0.5146,1.5111,4.143,7
wikitext_699424_794,baseline,wikitext_modern_encyclopedic,,,,,207,48.326,7.203,0.5604,85.92,1.2,3,20.7,8.28,0.6429,0.6,0.0723,2.6652,11.2,0.4822,1.248,3.8,10
wikitext_503164_795,baseline,wikitext_modern_encyclopedic,,,,,183,39.038,14.073,0.6102,68.8,1.6,2,36.6,13.071,1.0,0.6429,0.0824,3.0119,21.6,0.4607,1.6991,4.8,5
wikitext_21274_796,baseline,wikitext_modern_encyclopedic,,,,,152,54.778,10.326,0.5724,54.97,1.3333,2,25.333,8.941,0.625,0.6471,0.0746,2.2447,12.5,0.4726,1.0651,3.0,6
wikitext_520012_797,baseline,wikitext_modern_encyclopedic,,,,,263,59.045,8.494,0.5663,69.84,1.0,3,23.909,11.435,0.5714,0.5652,0.0105,2.1593,9.0,0.4524,0.9643,2.909,11
wikitext_99428_798,baseline,wikitext_modern_encyclopedic,,,,,165,43.362,10.769,0.5806,49.64,0.625,2,20.625,12.692,0.4,0.3846,0.1277,2.2439,8.625,0.4395,1.0559,3.125,8
wikitext_429722_799,baseline,wikitext_modern_encyclopedic,,,,,166,57.394,10.476,0.6369,86.67,1.1429,2,23.714,10.375,0.875,0.5625,0.0247,2.5038,11.857,0.5283,1.2549,3.429,7
wikitext_120303_800,baseline,wikitext_modern_encyclopedic,,,,,140,68.095,8.297,0.6087,46.42,0.5714,2,20.0,12.727,0.375,0.3636,0.02,2.1438,8.286,0.4887,0.9767,3.0,7
wikitext_788155_801,baseline,wikitext_modern_encyclopedic,,,,,153,48.8,12.072,0.6443,65.71,1.2,2,30.6,12.75,0.5714,0.5833,0.1538,2.5444,13.6,0.4662,1.2914,3.4,5
wikitext_788155_802,baseline,wikitext_modern_encyclopedic,,,,,147,58.695,6.888,0.6547,84.87,0.375,2,18.375,11.308,0.1667,0.3846,0.082,2.2864,8.625,0.4317,1.0793,3.0,8
wikitext_788155_803,baseline,wikitext_modern_encyclopedic,,,,,252,57.277,9.121,0.5984,75.42,0.5833,3,21.0,12.0,0.3571,0.4286,0.0734,2.1402,9.25,0.475,0.9667,3.167,12
wikitext_334008_804,baseline,wikitext_modern_encyclopedic,,,,,147,41.642,10.363,0.6831,94.67,0.5714,1,21.0,12.25,0.5,0.5,0.1538,2.3391,9.143,0.4643,1.1004,3.429,7
wikitext_334008_805,baseline,wikitext_modern_encyclopedic,,,,,211,39.473,10.087,0.597,95.72,0.7,2,21.1,12.412,0.6,0.4118,0.0685,2.5389,9.9,0.5124,1.2284,3.5,10
wikitext_287195_806,baseline,wikitext_modern_encyclopedic,,,,,147,42.119,12.198,0.5694,58.03,1.0,3,24.5,10.5,0.625,0.5714,0.0769,2.2236,10.333,0.539,1.0333,2.667,6
wikitext_681242_807,baseline,wikitext_modern_encyclopedic,,,,,172,70.409,8.462,0.6337,86.57,0.875,2,21.5,11.467,0.4167,0.4667,0.0,2.6462,12.375,0.5,1.3357,3.625,8
wikitext_681242_808,baseline,wikitext_modern_encyclopedic,,,,,212,46.05,12.904,0.7067,171.61,0.7778,2,23.556,13.25,0.5333,0.5,0.0328,2.4899,10.444,0.5271,1.2635,3.556,9
wikitext_631707_809,baseline,wikitext_modern_encyclopedic,,,,,240,54.265,10.041,0.6034,75.57,0.8,2,24.0,12.0,0.5625,0.5,0.0325,2.7166,14.3,0.5,1.3912,4.2,10
wikitext_727624_810,baseline,wikitext_modern_encyclopedic,,,,,288,73.078,6.268,0.5255,55.19,0.5,1,20.571,14.4,0.3684,0.35,0.0268,2.4369,10.857,0.4745,1.1399,3.571,14
wikitext_764687_811,baseline,wikitext_modern_encyclopedic,,,,,213,60.877,7.676,0.6262,107.99,0.8889,2,23.667,11.833,0.5,0.5,0.0526,2.4802,9.778,0.4951,1.2293,3.667,9
wikitext_764687_812,baseline,wikitext_modern_encyclopedic,,,,,167,60.043,10.542,0.6087,47.25,1.6667,3,27.833,7.952,0.7778,0.7143,0.011,2.6051,12.333,0.5404,1.3243,4.167,6
wikitext_366290_813,baseline,wikitext_modern_encyclopedic,,,,,196,40.392,12.133,0.5729,73.49,0.375,1,24.75,19.8,0.3636,0.3,0.0723,2.6115,11.875,0.3947,1.3953,3.875,8
wikitext_366290_814,baseline,wikitext_modern_encyclopedic,,,,,130,48.99,11.734,0.6769,86.88,0.4,1,26.0,18.571,0.4,0.2857,0.0,2.3393,12.0,0.432,1.1215,3.2,5
wikitext_366290_815,baseline,wikitext_modern_encyclopedic,,,,,248,58.174,9.52,0.6282,106.17,0.7,2,24.8,11.81,0.4706,0.5238,0.0213,2.5232,14.4,0.4664,1.2397,3.6,10
wikitext_94345_816,baseline,wikitext_modern_encyclopedic,,,,,245,61.645,8.596,0.6198,99.52,1.0,2,22.273,8.75,0.625,0.6071,0.0391,2.5146,11.727,0.5256,1.2407,3.364,11
wikitext_361800_817,baseline,wikitext_modern_encyclopedic,,,,,154,78.995,2.636,0.6809,92.43,0.875,3,19.25,8.556,0.4,0.5556,0.0,2.6149,10.5,0.5137,1.2769,3.875,8
wikitext_361800_818,baseline,wikitext_modern_encyclopedic,,,,,199,66.632,8.466,0.5829,62.17,0.8889,2,22.111,10.474,0.5714,0.5263,0.0396,2.4481,11.0,0.5211,1.2342,3.556,9
wikitext_361800_819,baseline,wikitext_modern_encyclopedic,,,,,204,81.475,0.786,0.619,78.12,0.5,2,20.6,12.875,0.3529,0.4375,0.033,3.4363,15.3,0.4286,1.7448,4.7,10
wikitext_361800_820,baseline,wikitext_modern_encyclopedic,,,,,144,56.163,9.971,0.6815,79.3,0.8333,1,24.0,12.0,0.625,0.5,0.0244,2.6438,12.333,0.5362,1.3518,4.0,6
wikitext_585434_821,baseline,wikitext_modern_encyclopedic,,,,,198,59.348,6.203,0.6702,114.55,0.5,2,19.8,12.375,0.3333,0.375,0.0,2.3549,9.0,0.4628,1.0787,3.2,10
wikitext_609956_822,baseline,wikitext_modern_encyclopedic,,,,,143,54.857,11.725,0.6713,82.69,0.6667,1,23.833,13.0,0.5714,0.4545,0.0122,2.3381,9.333,0.4891,1.126,3.667,6
wikitext_540248_823,baseline,wikitext_modern_encyclopedic,,,,,197,52.149,10.713,0.6185,102.78,1.2,2,39.4,13.133,0.4545,0.6667,0.0361,3.4004,24.6,0.5365,1.9774,5.0,5
wikitext_540248_824,baseline,wikitext_modern_encyclopedic,,,,,178,51.724,13.893,0.6966,114.52,1.5,4,29.667,10.471,0.625,0.6471,0.0392,2.7694,16.667,0.4884,1.5475,4.333,6
wikitext_540248_825,baseline,wikitext_modern_encyclopedic,,,,,167,54.96,10.976,0.6832,124.15,1.0,3,27.833,11.133,0.6667,0.6,0.0714,2.3259,11.667,0.4658,1.1285,3.333,6
wikitext_540248_826,baseline,wikitext_modern_encyclopedic,,,,,183,35.682,13.534,0.6612,113.18,1.125,2,22.875,9.15,0.6429,0.6,0.1182,2.5002,11.375,0.5143,1.3052,4.0,8
wikitext_203507_827,baseline,wikitext_modern_encyclopedic,,,,,123,55.31,9.108,0.75,99.71,0.6667,2,20.5,12.3,0.4286,0.5,0.0328,2.4419,13.833,0.5254,1.0904,3.333,6
wikitext_546043_828,baseline,wikitext_modern_encyclopedic,,,,,160,55.512,11.847,0.6981,128.14,1.3333,2,26.667,8.889,0.8571,0.6667,0.0132,2.8074,16.5,0.4935,1.4126,4.333,6
wikitext_30355_829,baseline,wikitext_modern_encyclopedic,,,,,173,44.538,10.954,0.5965,58.91,1.0,2,24.714,11.533,0.5,0.6,0.0792,2.2839,11.571,0.4759,1.0622,3.286,7
wikitext_30355_830,baseline,wikitext_modern_encyclopedic,,,,,153,38.294,12.878,0.6828,94.8,1.5,2,25.5,8.5,0.8333,0.6667,0.0602,2.3049,14.667,0.4898,1.0851,3.167,6
wikitext_324347_831,baseline,wikitext_modern_encyclopedic,,,,,143,54.265,11.361,0.6224,76.44,0.5,2,23.833,14.3,0.2222,0.4,0.1075,2.1143,10.167,0.4161,0.911,2.833,6
wikitext_22213_832,baseline,wikitext_modern_encyclopedic,,,,,180,31.745,13.323,0.6056,85.48,1.0,2,30.0,15.0,0.4444,0.5,0.0673,2.6107,13.333,0.523,1.3682,4.0,6
wikitext_22213_833,baseline,wikitext_modern_encyclopedic,,,,,142,29.699,14.406,0.5775,59.17,0.3333,1,23.667,20.286,0.25,0.2857,0.125,2.5743,11.333,0.4779,1.3724,3.667,6
wikitext_22213_834,baseline,wikitext_modern_encyclopedic,,,,,141,24.656,16.5,0.6269,81.98,1.0,1,35.25,17.625,1.0,0.5,0.0959,3.1928,15.0,0.5109,1.6577,4.75,4
wikitext_817433_835,baseline,wikitext_modern_encyclopedic,,,,,149,34.005,14.146,0.5906,47.43,1.1667,3,24.833,9.933,0.7143,0.6667,0.1519,2.5316,12.333,0.5734,1.2813,3.5,6
wikitext_817433_836,baseline,wikitext_modern_encyclopedic,,,,,161,33.207,13.066,0.6352,96.49,0.8571,2,23.0,13.417,0.5714,0.5,0.1474,2.195,9.0,0.526,0.9676,3.286,7
wikitext_459116_837,baseline,wikitext_modern_encyclopedic,,,,,128,23.548,12.686,0.6504,79.56,0.4,2,26.0,18.571,0.1667,0.2857,0.1324,2.4615,14.8,0.536,1.1506,3.2,5
wikitext_459116_838,baseline,wikitext_modern_encyclopedic,,,,,149,26.112,10.85,0.7143,147.0,1.0,2,18.625,8.278,0.625,0.5556,0.1687,2.2454,10.0,0.5816,0.9797,2.875,8
wikitext_626305_839,baseline,wikitext_modern_encyclopedic,,,,,200,29.038,11.166,0.6205,102.89,1.1429,2,28.571,12.5,0.6,0.5625,0.063,2.9958,17.857,0.5596,1.5635,4.0,7
wikitext_555370_840,baseline,wikitext_modern_encyclopedic,,,,,179,27.221,9.225,0.6369,106.15,0.5,2,17.9,11.933,0.3636,0.3333,0.1158,2.5739,9.9,0.5385,1.2186,3.2,10
wikitext_147262_841,baseline,wikitext_modern_encyclopedic,,,,,189,55.668,5.036,0.5511,48.81,0.2727,1,17.182,13.5,0.2308,0.2143,0.0824,2.1687,9.182,0.4944,0.9289,2.909,11
wikitext_334008_842,baseline,wikitext_modern_encyclopedic,,,,,189,40.22,12.923,0.5405,57.19,1.6667,4,31.5,9.947,0.8571,0.6842,0.0737,2.7648,16.0,0.4863,1.3924,4.0,6
wikitext_334008_843,baseline,wikitext_modern_encyclopedic,,,,,142,45.785,12.109,0.6058,60.29,1.1667,2,23.833,9.533,0.8571,0.6,0.0417,2.5667,12.167,0.5036,1.2894,4.0,6
wikitext_974285_844,baseline,wikitext_modern_encyclopedic,,,,,233,64.063,8.142,0.6157,102.86,0.5455,1,21.182,12.263,0.4667,0.4211,0.0538,2.3955,10.091,0.4685,1.1676,3.636,11
wikitext_150868_845,baseline,wikitext_modern_encyclopedic,,,,,144,61.345,6.887,0.6294,53.45,0.0,0,18.0,18.0,0.0,0.0,0.0625,2.1177,8.625,0.4632,0.8856,2.375,8
wikitext_150868_846,baseline,wikitext_modern_encyclopedic,,,,,218,58.097,11.073,0.5714,75.06,1.5,5,27.25,8.72,0.6667,0.68,0.0649,2.4908,11.75,0.4762,1.236,3.5,8
wikitext_469400_847,baseline,wikitext_modern_encyclopedic,,,,,295,64.016,8.839,0.613,125.8,1.0,3,19.667,8.676,0.625,0.5588,0.0429,2.3952,10.267,0.5393,1.1196,3.333,15
wikitext_211265_848,baseline,wikitext_modern_encyclopedic,,,,,170,55.285,10.449,0.6923,129.57,1.1429,2,24.286,10.0,0.8,0.5882,0.0441,2.5854,10.857,0.4417,1.2443,3.714,7
wikitext_962527_849,baseline,wikitext_modern_encyclopedic,,,,,142,67.495,4.707,0.5164,35.93,0.2222,1,15.778,12.909,0.2,0.1818,0.0263,2.1869,7.889,0.3459,0.949,2.889,9
wikitext_62563_850,baseline,wikitext_modern_encyclopedic,,,,,265,72.882,8.023,0.5057,57.87,1.5455,3,24.091,7.571,0.875,0.6857,0.0619,2.3944,11.182,0.4606,1.1756,3.455,11
wikitext_62563_851,baseline,wikitext_modern_encyclopedic,,,,,169,67.694,8.967,0.6607,96.08,2.0,4,24.143,7.348,0.7692,0.6957,0.0429,2.4341,8.714,0.4815,1.2404,3.857,7
wikitext_56628_852,baseline,wikitext_modern_encyclopedic,,,,,196,57.558,10.053,0.5556,77.96,1.1429,4,28.0,13.067,0.4444,0.5333,0.0333,3.0268,16.286,0.4656,1.5945,4.571,7
wikitext_461620_853,baseline,wikitext_modern_encyclopedic,,,,,140,47.889,13.826,0.6667,91.32,1.4,3,28.0,10.769,0.75,0.6923,0.0923,2.3181,13.0,0.4741,1.1376,3.4,5
wikitext_655474_854,baseline,wikitext_modern_encyclopedic,,,,,243,51.963,10.925,0.6638,103.34,1.6,3,24.3,8.679,0.8182,0.6786,0.036,2.5947,13.2,0.5236,1.2842,4.0,10
wikitext_655474_855,baseline,wikitext_modern_encyclopedic,,,,,158,46.852,11.773,0.6513,84.99,1.8333,3,26.333,9.294,1.0,0.6471,0.0571,2.7913,12.0,0.4671,1.5448,5.0,6
wikitext_75493_856,baseline,wikitext_modern_encyclopedic,,,,,134,68.859,4.849,0.7107,96.74,1.1429,2,19.143,8.375,0.4444,0.625,0.0469,2.2739,8.143,0.5197,1.023,2.714,7
wikitext_75493_857,baseline,wikitext_modern_encyclopedic,,,,,150,52.444,10.814,0.7297,127.06,1.2857,3,21.429,7.5,0.4444,0.65,0.0556,2.3204,12.0,0.5315,1.122,3.429,7
wikitext_580447_858,baseline,wikitext_modern_encyclopedic,,,,,234,44.1,14.326,0.6222,113.87,2.375,4,29.375,8.103,0.8182,0.7241,0.0722,2.6243,17.625,0.5374,1.3909,4.0,8
wikitext_580447_859,baseline,wikitext_modern_encyclopedic,,,,,255,58.23,10.223,0.6466,118.73,1.5455,3,23.182,8.226,0.875,0.6774,0.082,2.2625,8.909,0.5656,1.0451,3.455,11
wikitext_580447_860,baseline,wikitext_modern_encyclopedic,,,,,210,37.561,16.662,0.6256,93.81,1.3333,3,35.0,13.125,0.625,0.625,0.1029,2.7711,18.333,0.5147,1.4864,4.0,6
wikitext_259754_861,baseline,wikitext_modern_encyclopedic,,,,,146,46.345,8.288,0.6304,54.81,0.6667,2,24.333,12.167,0.4286,0.5,0.1628,2.5168,15.5,0.4786,1.2235,3.333,6
wikitext_259754_862,baseline,wikitext_modern_encyclopedic,,,,,145,39.364,10.365,0.6471,79.66,0.3333,1,24.167,16.111,0.3333,0.3333,0.0484,2.5199,12.5,0.5396,1.273,4.167,6
wikitext_273453_863,baseline,wikitext_modern_encyclopedic,,,,,180,50.988,10.373,0.6171,73.95,0.875,2,22.5,11.25,0.75,0.5,0.0714,2.2493,9.25,0.4535,1.0179,3.5,8
wikitext_273453_864,baseline,wikitext_modern_encyclopedic,,,,,180,45.065,9.603,0.6095,52.43,0.7143,2,25.857,13.923,0.3846,0.4615,0.0615,2.515,10.857,0.4483,1.3,3.857,7
